date,ACS.MC,ACX.MC,AENA.MC,AMS.MC,ANA.MC,BBVA.MC,BKT.MC,CABK.MC,CLNX.MC,ELE.MC,FDR.MC,FER.MC,GRF.MC,IAG.MC,IBE.MC,ITX.MC,LOG.MC,MAP.MC,MRL.MC,MTS.MC,NTGY.MC,RED.MC,REP.MC,ROVI.MC,SAB.MC,SAN.MC,SCYR.MC,SLR.MC,TEF.MC,^IBEX
2009-02-27,31.137932,9.12,,,78.599998,5.562707,1.886838,2.22,,21.889999,2.49,3.76,6.255,,5.2,5.986,,1.607901,,31.228888,12.186668,7.99,12.22,4.7,1.944179,4.548657,4.634514,1.82,14.54339,7620.899902
2009-03-02,30.030804,8.5,,,78.900002,5.043906,1.799753,2.15,,21.200001,2.37,3.48,5.98,,4.8,5.73,,1.578126,,29.213465,11.454275,7.6825,11.74,4.0,1.831559,4.177338,4.48366,1.66,14.385203,7270.5
2009-03-03,29.655172,8.22,,,79.699997,4.928616,1.875225,2.16,,20.1,2.35,3.4,6.08,,4.77,5.708,,1.54835,,29.518831,11.403178,7.32,11.64,4.0,1.831559,4.103074,4.559092,1.64,14.474183,7219.399902
2009-03-04,30.268045,8.51,,,81.349998,5.043906,1.892642,2.13,,20.280001,2.38,3.53,6.09,,4.97,5.522,,1.578126,,33.183239,11.66718,7.2575,12.16,4.1,1.825631,4.260885,4.77699,1.67,14.592824,7357.5
2009-03-05,29.655172,8.1,,,78.75,4.68843,1.811366,2.05,,21.1,2.32,3.25,5.375,,4.71,4.952,,1.379619,,30.027777,11.002917,6.965,11.78,3.95,1.778212,3.935981,4.34957,1.52,14.296222,7025.899902
2009-03-06,28.627127,8.47,,,77.449997,4.515496,1.869421,2.1,,21.1,2.3,3.18,5.49,,4.59,5.058,,1.409395,,29.457758,10.66227,7.305,11.69,3.8,1.76043,3.843151,4.517187,1.52,14.147921,6936.899902
2009-03-09,28.024137,8.42,,,75.5,4.496281,1.933284,2.07,,20.780001,2.3,3.11,5.285,,4.46,4.92,,1.409395,,29.355968,10.543043,7.35,11.67,3.9,1.790067,3.713189,4.156812,1.5,13.801885,6817.399902
2009-03-10,28.874252,9.01,,,79.0,4.919009,1.994244,2.06,,20.610001,2.35,3.33,5.27,,4.78,5.108,,1.558275,,31.67676,9.734005,7.1925,12.28,3.95,1.938251,4.177338,4.324429,1.55,14.039167,7153.299805
2009-03-11,29.062069,9.05,,,77.300003,5.072728,1.979727,2.05,,20.09,2.2,3.33,5.285,,4.68,5.188,,1.528499,,32.572502,9.963942,6.84,12.41,3.9,2.015307,4.298017,4.433379,1.56,14.0886,7204.700195
2009-03-12,29.190575,9.05,,,78.599998,5.216839,2.026174,2.05,,20.43,2.25,3.42,5.5,,4.9,5.208,,1.518574,,30.536722,9.980974,6.9475,12.35,4.0,2.068654,4.437261,4.550705,1.51,14.315995,7340.5
2009-03-13,29.457472,8.61,,,77.550003,5.341736,1.941993,2.12,,20.459999,2.24,3.36,5.365,,5.02,5.146,,1.588051,,30.333143,9.470003,7.1,12.17,3.9,2.074581,4.576506,4.617751,1.51,14.51373,7427.799805
2009-03-16,29.526667,8.62,,,81.449997,5.581922,1.915867,2.18,,14.7,2.25,3.44,5.47,,5.32,5.268,,1.627752,,29.172749,9.48,7.01,12.4,3.98,2.098291,4.762165,4.735086,1.52,14.9092,7636.899902
2009-03-17,29.734253,8.44,,,80.650002,5.59153,1.944893,2.15,,15.03,2.24,3.38,5.425,,5.37,5.316,,1.5682,,25.874783,8.75,7.03,12.48,4.0,2.074581,4.743599,4.793745,1.46,14.988294,7645.299805
2009-03-18,29.862759,8.51,,,79.550003,5.649174,1.985535,2.21,,15.11,2.25,3.51,5.405,,5.35,5.396,,1.657528,,25.874783,8.7,7.195,12.34,4.0,2.122,4.734317,4.617751,1.45,14.948747,7661.600098
2009-03-19,30.149426,8.86,,,82.449997,5.726034,2.061008,2.21,,15.31,2.35,3.48,5.305,,5.4,5.446,,1.687304,,28.277004,8.53,7.1375,12.45,4.0,2.157564,4.827146,4.676418,1.44,14.751012,7701.600098
2009-03-20,30.21862,9.14,,,84.0,5.697211,2.101646,2.3,,15.52,2.43,3.49,5.225,,5.45,5.498,,1.667453,,28.60273,8.49,7.36,12.46,4.0,2.157564,4.827146,4.844035,1.37,14.632371,7710.0
2009-03-23,30.693104,9.68,,,86.099998,6.071902,2.197439,2.38,,15.59,2.35,3.53,5.21,,5.65,5.402,,1.707155,,29.925987,8.9,7.4575,13.03,4.01,2.252402,5.049938,5.045171,1.4,14.93886,7952.299805
2009-03-24,30.742529,9.36,,,84.349998,6.196798,2.229373,2.35,,15.62,2.33,3.51,5.15,,5.63,5.348,,1.657528,,32.165348,9.83,7.7025,13.01,4.2,2.293894,5.077787,5.070311,1.41,14.988294,7989.5
2009-03-25,31.128044,9.06,,,84.650002,6.312088,2.27872,2.41,,15.71,2.3,3.55,5.395,,5.76,5.602,,1.637677,,31.778549,10.51,7.7125,13.26,4.21,2.305749,5.077787,5.229542,1.41,15.027841,8072.399902
2009-03-26,31.365288,8.98,,,83.150002,6.292873,2.287428,2.43,,15.37,2.38,3.47,5.335,,5.63,5.648,,1.647603,,31.921055,10.82,7.5,13.2,4.15,2.341313,5.124201,5.179261,1.45,15.097048,8076.200195
2009-03-27,31.335632,8.84,,,81.599998,6.081509,2.24679,2.36,,14.7,2.27,3.43,5.435,,5.43,5.754,,1.687304,,32.592861,10.65,7.455,13.05,4.08,2.323531,4.957108,5.011644,1.81,14.849879,7927.600098
2009-03-30,30.248276,8.5,,,75.050003,5.610744,2.119063,2.29,,13.96,2.24,3.26,5.25,,5.15,5.638,,1.588051,,29.315254,10.78,7.1775,12.51,4.15,2.210911,4.585789,4.684796,1.61,14.612598,7601.100098
2009-03-31,30.880919,8.75,,,77.449997,5.870145,2.313554,2.43,,14.08,2.33,3.37,5.425,,5.28,5.87,,1.637677,,31.025311,10.29,7.35,13.03,4.2,2.240548,4.817863,4.86079,1.53,14.849879,7815.0
2009-04-01,32.027588,8.89,,,78.849998,6.071902,2.281624,2.34,,14.02,2.28,3.38,5.535,,5.35,6.142,,1.697229,,32.43,10.69,7.2575,13.22,4.52,2.246475,5.003523,5.221165,1.56,14.928973,7961.0
2009-04-02,33.01609,9.55,,,82.699997,6.696385,2.490628,2.43,,14.77,2.25,3.54,5.72,,5.49,6.502,,1.736931,,37.071583,11.04,7.35,13.88,4.73,2.276112,5.476954,5.455827,1.66,15.205802,8334.700195
2009-04-03,33.312641,10.1,,,85.0,6.773245,2.508045,2.43,,14.85,2.25,3.66,5.67,,5.5,6.45,,1.697229,,37.193729,10.55,7.0975,13.87,4.77,2.282039,5.476954,5.598295,1.65,14.99818,8319.900391
2009-04-06,33.757469,10.0,,,84.75,6.773245,2.554487,2.45,,15.04,2.25,3.65,5.735,,5.5,6.34,,1.707155,,36.644066,10.62,7.37,13.88,4.5,2.293894,5.439823,5.732385,1.67,15.027841,8321.099609
2009-04-07,33.806896,9.96,,,83.900002,6.667563,2.571904,2.56,,15.4,2.11,3.65,5.73,,5.58,6.29,,1.746856,,36.216553,10.94,7.645,14.03,4.58,2.252402,5.467671,5.740762,1.71,15.047614,8346.0
2009-04-08,34.24184,10.43,,,85.099998,6.782852,2.612547,2.57,,15.35,2.2,3.83,5.84,,5.62,6.34,,1.756781,,36.074047,11.0,7.7325,14.05,4.84,2.299821,5.569784,5.950284,1.73,14.928973,8404.700195
2009-04-09,34.795403,10.87,,,85.25,7.474588,2.621255,2.64,,15.3,2.24,3.97,5.9,,5.7,6.55,,1.86596,,39.087006,11.0,7.5375,14.47,4.88,2.448006,6.052499,6.184946,1.71,14.988294,8704.799805
2009-04-14,35.022758,11.16,,,83.150002,7.801241,2.635768,2.74,,15.4,2.24,3.98,5.63,,5.78,6.576,,2.133944,,40.613842,11.0,7.6325,14.59,4.95,2.584335,6.191744,6.285509,1.99,14.899313,8834.799805
2009-04-15,34.696552,11.26,,,80.949997,7.618699,2.653185,2.78,,15.03,2.35,4.08,5.775,,5.63,6.67,,2.064466,,40.512051,11.36,7.5425,14.06,5.04,2.560626,6.015367,6.210087,2.03,14.879539,8711.900391
2009-04-16,35.586205,11.13,,,78.550003,7.733989,2.728657,2.81,,14.96,2.34,4.29,5.935,,5.73,6.592,,2.094242,,42.038887,12.1,7.57,14.35,5.15,2.59619,6.219592,6.520171,2.19,15.077274,8874.5
2009-04-17,36.37701,11.27,,,76.349998,7.897315,2.673506,2.79,,15.14,2.3,4.39,6.04,,5.85,6.57,,2.074392,,44.929699,11.88,7.885,14.49,5.15,2.613972,6.405252,6.821879,2.04,15.36399,9030.900391
2009-04-20,35.388504,11.0,,,75.699997,7.54184,2.522558,2.74,,14.83,2.28,4.11,6.0,,5.68,6.276,,2.01484,,40.003105,11.88,7.6875,13.87,5.1,2.554699,6.080348,6.545312,1.94,15.027841,8718.200195
2009-04-21,35.576321,11.02,,,77.0,7.359299,2.508045,2.76,,15.04,2.27,4.08,6.01,,5.7,6.38,,2.064466,,40.654556,12.03,7.6375,13.71,4.99,2.489497,5.950386,6.44474,1.91,14.711465,8615.799805
2009-04-22,36.288044,11.25,,,79.0,7.637914,2.685115,2.86,,14.96,2.3,4.22,5.89,,5.83,6.698,,2.124018,,42.568192,12.21,7.625,14.0,4.98,2.578408,6.201026,6.654261,2.08,14.800446,8834.099609
2009-04-23,36.347355,11.15,,,77.75,7.54184,2.667698,2.86,,14.85,2.27,4.18,5.995,,5.8,6.666,,2.163719,,40.980282,12.33,7.6,13.93,5.02,2.554699,6.052499,6.528549,2.04,14.760899,8769.200195
2009-04-24,36.624138,11.37,,,78.800003,7.753204,2.624155,2.88,,15.64,2.26,4.28,6.27,,5.87,6.586,,2.114093,,41.835312,12.12,7.645,14.39,5.03,2.560626,6.238158,6.520171,2.12,14.780672,8888.200195
2009-04-27,36.673561,11.4,,,77.449997,7.618699,2.612547,2.86,,15.51,2.24,4.19,6.225,,5.8,6.48,,2.064466,,40.756348,11.83,7.605,14.2,5.07,2.536916,6.173178,6.578839,2.09,14.582937,8777.0
2009-04-28,35.882759,11.25,,,74.400002,7.455373,2.516753,2.78,,15.18,2.23,3.89,6.515,,5.7,6.326,,2.01484,,38.272694,11.5,7.6275,14.02,5.03,2.50728,6.089631,6.260368,2.01,14.493957,8656.299805
2009-04-29,36.970116,11.45,,,76.25,7.714774,2.592225,2.85,,15.87,2.24,4.04,6.57,,5.88,6.48,,2.084317,,36.664425,11.95,7.83,14.29,5.12,2.572481,6.46095,6.478267,2.07,14.444523,8891.299805
2009-04-30,37.513794,11.62,,,78.099998,7.95496,2.612547,2.85,,16.370001,2.31,4.16,6.665,,6.0,6.478,,2.153794,,36.644066,12.1,7.9475,14.47,5.42,2.59619,6.748722,6.553689,2.05,14.246788,9038.0
2009-05-04,37.088734,11.81,,,83.400002,7.926138,2.664798,2.9,,16.41,2.29,4.17,6.665,,6.06,6.52,,2.233197,,42.344257,12.18,7.86,14.71,5.53,2.602118,6.479516,6.821879,2.24,14.553277,9074.700195
2009-05-05,36.683449,12.0,,,82.5,8.089464,2.699632,2.83,,16.5,2.26,4.47,6.535,,6.02,6.61,,2.163719,,42.344257,12.07,7.79,14.85,5.13,2.655464,6.572345,7.081673,2.27,14.652145,9136.700195
2009-05-06,36.703217,11.97,,,83.0,8.204753,2.743174,2.9,,17.1,2.22,4.36,6.59,,6.09,6.624,,2.262973,,42.120319,12.58,7.825,14.93,5.38,2.70881,6.600194,7.014628,2.32,14.889426,9229.0
2009-05-07,36.475861,11.98,,,82.300003,8.29122,2.757687,2.97,,17.0,2.28,4.48,6.545,,6.1,6.472,,2.272898,,41.285648,12.58,7.9375,15.02,5.32,2.750302,6.516648,7.081673,2.23,14.978407,9228.900391
2009-05-08,36.74276,12.1,,,82.349998,8.550621,2.748978,3.0,,16.68,2.27,4.56,6.705,,6.17,6.548,,2.362226,,43.362144,12.68,8.0125,15.43,5.31,2.803648,6.822986,7.366617,2.31,14.948747,9408.099609
2009-05-11,36.446205,12.08,,,80.75,8.416117,2.667698,2.96,,16.639999,2.55,4.53,6.685,,6.07,6.506,,2.362226,,41.611374,12.55,7.9375,15.11,5.47,2.809576,6.785854,7.433662,2.2,14.849879,9316.799805
2009-05-12,36.41655,12.06,,,83.699997,8.320043,2.641572,2.98,,16.620001,2.48,4.47,6.66,,6.07,6.726,,2.382077,,39.860603,12.84,7.9225,15.24,5.5,2.785866,6.693024,7.62642,2.22,14.662031,9269.0
2009-05-13,35.744366,11.73,,,80.0,7.935745,2.53707,2.86,,16.440001,2.4,4.21,6.625,,5.95,6.592,,2.243122,,37.987682,12.44,7.9,14.89,5.42,2.726593,6.349554,7.542611,2.14,14.582937,9000.599609
2009-05-14,35.339081,11.85,,,78.849998,7.8781,2.542879,2.89,,16.84,2.4,4.23,6.6,,5.91,6.644,,2.292749,,37.845177,12.42,7.9675,14.76,5.41,2.696956,6.386686,8.062217,2.2,14.48407,8984.200195
2009-05-15,35.685059,11.72,,,81.5,7.8781,2.59803,2.89,,17.15,2.35,4.28,6.515,,5.91,6.528,,2.282823,,39.270226,12.7,7.9175,14.9,5.43,2.691028,6.321705,7.953268,2.14,14.385203,8978.599609
2009-05-18,37.068966,11.85,,,82.449997,8.118286,2.658989,2.95,,16.9,2.38,4.39,6.635,,5.93,6.39,,2.352301,,41.244934,12.86,7.895,15.21,5.35,2.702883,6.590911,8.640482,2.15,14.573051,9159.299805
2009-05-19,37.464367,12.31,,,87.800003,8.339257,2.731288,3.0,,17.219999,2.4,4.48,6.705,,6.02,6.36,,2.372151,,43.769302,13.12,8.0,15.49,5.32,2.744375,6.813703,9.428268,2.2,14.721352,9341.599609
2009-05-20,37.563217,12.61,,,93.050003,8.358472,2.718942,3.06,,18.08,2.52,4.55,6.57,,6.12,6.39,,2.342375,,45.967945,13.08,8.0725,15.69,5.38,2.744375,6.785854,9.570745,2.21,14.741125,9389.400391
2009-05-21,36.782299,12.25,,,90.449997,8.127894,2.684995,3.01,,17.84,2.53,4.59,6.645,,6.0,6.238,,2.282823,,42.384972,12.91,8.15,15.36,5.32,2.70881,6.61876,9.160088,2.15,14.731238,9225.299805
2009-05-22,37.009655,12.27,,,91.150002,8.243183,2.681908,3.05,,17.99,2.55,4.57,6.725,,6.04,6.212,,2.33245,,42.547832,12.95,8.11,15.43,5.28,2.73252,6.758005,9.453409,2.23,14.760899,9308.599609
2009-05-25,36.910805,12.2,,,93.449997,8.320043,2.647961,3.05,,17.6,2.55,4.52,6.685,,6.07,6.242,,2.322525,,43.199284,12.97,8.1425,15.56,5.37,2.73252,6.785854,9.352846,2.41,14.839993,9347.400391
2009-05-26,36.634022,12.23,,,95.099998,8.32965,2.672649,3.04,,17.92,2.55,4.53,6.62,,6.1,6.324,,2.33245,,43.443577,13.05,8.2725,15.65,5.26,2.73252,6.869401,9.553981,2.42,14.919086,9405.700195
2009-05-27,36.970116,12.62,,,99.099998,8.454547,2.61401,3.07,,18.17,2.65,4.53,6.465,,6.12,6.334,,2.342375,,45.906872,13.14,8.315,15.68,5.37,2.750302,7.027211,9.704835,2.47,14.988294,9510.799805
2009-05-28,36.446205,12.72,,,94.150002,8.262398,2.660303,3.01,,17.99,2.67,4.47,6.43,,6.06,6.204,,2.33245,,47.5355,13.01,8.23,15.53,5.36,2.696956,6.971513,9.797021,2.4,15.097048,9435.5
2009-05-29,36.37701,12.74,,,92.300003,8.243183,2.684995,3.05,,18.379999,2.79,4.6,6.365,,6.03,6.364,,2.441628,,46.924763,12.7,8.2525,15.83,5.45,2.679174,6.952947,9.654544,2.39,15.047614,9424.299805
2009-06-01,37.217239,13.04,,,93.5,8.464154,2.654132,3.1,,18.530001,2.81,4.66,6.44,,6.12,6.394,,2.48133,,52.014217,12.79,8.365,16.41,5.84,2.750302,7.24072,9.63779,2.4,15.126708,9630.900391
2009-06-02,37.662067,13.23,,,94.349998,8.492976,2.712771,3.11,,18.26,2.76,4.67,6.355,,6.19,6.548,,2.50118,,51.586704,12.8,8.31,16.780001,5.9,2.768084,7.194305,9.52884,2.37,15.176142,9664.799805
2009-06-03,36.713104,13.17,,,91.949997,8.204753,2.647961,3.09,,18.219999,2.8,4.57,6.385,,6.08,6.43,,2.451554,,49.041977,12.53,8.21,16.219999,5.88,2.702883,6.990079,9.109806,2.31,15.077274,9464.799805
2009-06-04,36.782299,13.23,,,91.75,8.147109,2.697337,3.16,,18.27,3.06,4.52,6.3,,6.06,6.406,,2.451554,,48.980904,12.41,8.23,16.18,6.14,2.70881,7.027211,8.917048,2.29,15.047614,9454.599609
2009-06-05,36.722988,13.4,,,94.0,8.243183,2.718942,3.12,,17.98,2.96,4.49,6.06,,6.01,6.454,,2.401927,,50.609528,12.4,8.1275,16.379999,6.21,2.726593,7.175739,8.942189,2.24,15.087161,9519.0
2009-06-08,36.268276,13.15,,,90.599998,8.099071,2.740547,3.02,,17.219999,2.85,4.35,5.95,,5.95,6.462,,2.382077,,48.044445,12.24,8.065,16.059999,6.26,2.673246,7.064343,8.581823,2.15,15.027841,9396.200195
2009-06-09,36.525288,13.33,,,90.050003,8.166324,2.981271,3.115,,17.4,2.84,4.32,6.01,,6.01,6.526,,2.322525,,48.858757,12.43,8.0525,16.190001,6.17,2.685101,7.185022,8.5902,2.19,15.136595,9497.700195
2009-06-10,36.732872,13.52,,,90.699997,8.339257,2.891768,3.1,,17.639999,2.8,4.4,6.185,,6.035,6.86,,2.40689,,50.629887,12.52,8.025,16.58,6.12,2.70881,7.370681,8.581823,2.27,15.215689,9627.599609
2009-06-11,37.019539,13.58,,,91.25,8.416117,2.845475,3.12,,17.32,2.9,4.46,6.275,,6.035,7.144,,2.446591,,52.645309,12.54,7.9775,16.74,6.16,2.738447,7.444945,9.084666,2.3,15.245349,9708.400391
2009-06-12,36.782299,13.46,,,91.5,8.502584,2.848562,3.155,,17.559999,2.83,4.42,6.205,,6.05,7.002,,2.471404,,51.098118,12.57,7.9,16.59,6.12,2.750302,7.482077,8.841617,2.25,15.314556,9714.400391
2009-06-15,35.951954,13.16,,,90.150002,8.272005,2.774494,3.13,,17.469999,2.82,4.22,6.225,,5.97,6.814,,2.387039,,48.594105,12.21,7.7325,16.16,6.21,2.673246,7.287135,8.850003,2.14,15.176142,9518.700195
2009-06-16,36.08046,13.36,,,89.050003,8.175931,2.780664,3.135,,17.1,2.78,4.2,6.115,,5.91,6.8,,2.367189,,49.10305,12.3,7.78,16.190001,6.2,2.661391,7.333549,8.891908,2.13,15.166255,9497.900391
2009-06-17,34.993103,12.98,,,83.150002,7.91653,2.666478,3.065,,16.26,2.78,3.99,6.025,,5.55,6.78,,2.322525,,46.110451,11.74,7.7375,15.68,6.19,2.581372,7.259286,8.238211,2.06,15.166255,9283.200195
2009-06-18,35.14138,13.08,,,82.900002,8.002997,2.740547,3.135,,16.780001,2.97,4.02,6.05,,5.6,6.72,,2.282823,,46.741543,11.72,7.8975,15.66,6.3,2.584335,7.435662,8.171166,2.05,15.354103,9384.0
2009-06-19,35.803677,13.09,,,87.099998,8.296024,2.709683,3.16,,16.85,2.98,4.01,6.14,,5.63,6.734,,2.302674,,49.062336,12.41,7.9975,15.92,6.36,2.590263,7.806981,8.280116,2.03,15.39365,9580.900391
2009-06-22,34.488964,12.87,,,83.400002,8.108679,2.600122,3.06,,16.52,2.97,3.89,5.99,,5.54,6.598,,2.243122,,45.906872,11.91,8.0,15.41,6.43,2.530989,7.509926,7.94489,1.955,15.304669,9338.5
2009-06-23,34.993103,12.755,,,84.0,7.998193,2.592409,3.135,,16.4,2.93,3.95,5.9725,,5.635,6.55,,2.221286,,45.357212,12.3,8.1725,15.35,6.39,2.530989,7.407813,7.794037,1.93,15.462857,9348.700195
2009-06-24,35.833332,13.13,,,86.150002,8.36808,2.604751,3.195,,16.690001,2.95,4.11,6.135,,5.755,6.722,,2.266943,,47.942654,12.71,8.205,15.84,6.38,2.581372,7.649171,8.238211,2.0,15.769346,9617.599609
2009-06-25,35.991493,13.12,,,86.25,8.377687,2.627897,3.225,,17.26,3.0,4.16,6.1175,,5.725,6.754,,2.26992,,47.616928,12.8,8.1325,15.86,6.35,2.590263,7.695585,8.221448,2.0,15.986854,9667.200195
2009-06-26,35.971725,13.07,,,86.150002,8.416117,2.617097,3.315,,17.200001,3.03,4.22,6.2,,5.72,6.678,,2.292749,,48.166592,12.8,8.0925,15.8,6.28,2.59619,7.755925,8.208882,2.05,15.981911,9686.900391
2009-06-29,36.495632,13.21,,,88.199997,8.675518,2.623268,3.33,,17.559999,3.0,4.38,6.22,,5.815,6.754,,2.315577,,48.858757,12.92,8.09,16.17,6.41,2.622863,7.983358,8.342972,2.06,16.065948,9845.700195
2009-06-30,35.635632,13.19,,,87.599998,8.589051,2.59858,3.29,,17.059999,3.0,4.42,6.295,,5.78,6.834,,2.302674,,47.637287,12.97,8.0525,15.94,6.43,2.637682,7.946226,8.280116,2.005,15.93742,9787.799805
2009-07-01,36.139771,13.48,,,87.75,8.761985,2.629444,3.32,,17.290001,2.95,4.67,6.31,,5.65,6.98,,2.276868,,48.553391,13.21,8.0075,16.200001,6.75,2.646573,8.080829,8.414206,2.055,16.135155,9903.700195
2009-07-02,34.399998,13.19,,,85.5,8.454547,2.555375,3.27,,17.389999,2.92,4.61,6.2675,,5.485,6.762,,2.2461,,46.517609,13.07,7.9,16.219999,6.6,2.593227,7.779132,8.56506,2.03,15.803949,9643.5
2009-07-03,34.439541,12.96,,,84.800003,8.57464,2.502906,3.265,,17.35,2.88,4.68,6.25,,5.52,6.706,,2.217316,,45.621864,12.5,7.9075,16.6,6.45,2.593227,7.946226,8.539919,2.0,15.81878,9707.799805
2009-07-06,34.152874,12.715,,,82.75,8.444939,2.47513,3.28,,17.285,2.9,4.64,6.31,,5.46,6.61,,2.189525,,43.667515,12.325,7.93,16.295,6.6,2.542844,7.760566,8.32202,1.96,15.719912,9569.0
2009-07-07,33.757469,12.66,,,82.099998,8.521799,2.507536,3.23,,16.959999,2.85,4.54,6.235,,5.37,6.61,,2.153794,,44.868626,12.135,7.8725,16.040001,6.77,2.542844,7.751283,8.095744,1.99,15.650705,9520.0
2009-07-08,33.81678,12.37,,,82.300003,8.358472,2.505994,3.135,,16.834999,2.8,4.41,6.2925,,5.25,6.64,,2.088287,,42.649624,11.93,7.86,15.77,6.67,2.492461,7.537775,8.112499,1.94,15.497461,9360.599609
2009-07-09,34.202297,12.36,,,82.5,8.49778,2.538399,3.155,,16.92,2.76,4.49,6.325,,5.31,6.698,,2.10516,,43.769302,12.08,7.8975,15.155,6.48,2.498389,7.658453,9.067902,1.98,15.621045,9443.099609
2009-07-10,33.806896,12.29,,,80.449997,8.296024,2.521423,3.07,,16.549999,2.75,4.32,6.275,,5.375,6.654,,2.100197,,42.588551,11.94,7.8225,15.17,6.36,2.471715,7.58419,8.606964,1.96,15.428253,9344.900391
2009-07-13,34.933792,12.515,,,84.550003,8.531406,2.532228,3.19,,16.639999,2.74,4.47,6.34,,5.51,6.704,,2.213346,,44.481827,12.255,7.9675,15.44,6.51,2.516171,7.797698,8.632105,1.96,15.710025,9567.400391
2009-07-14,35.002987,12.755,,,84.5,8.752377,2.547658,3.19,,16.84,2.9,4.57,6.325,,5.525,6.76,,2.173645,,45.601505,12.3,7.855,15.6,6.45,2.536916,7.885886,8.569248,1.99,15.680365,9634.0
2009-07-15,35.437931,13.08,,,86.949997,9.208731,2.552287,3.24,,17.219999,2.9,4.7,6.0375,,5.62,6.83,,2.223271,,48.349812,12.55,8.0225,16.129999,6.45,2.599154,8.215432,8.757817,1.97,15.986854,9905.299805
2009-07-16,35.586205,13.15,,,87.0,9.328824,2.553829,3.25,,17.25,2.89,4.71,6.105,,5.63,6.962,,2.359248,,49.082691,12.695,7.935,16.195,6.49,2.637682,8.294337,8.858381,2.04,16.159872,9997.599609
2009-07-17,35.774021,13.29,,,87.599998,9.314413,2.558458,3.24,,17.334999,2.82,4.76,6.12,,5.63,6.934,,2.367189,,49.632355,12.575,8.03,16.33,6.48,2.640646,8.322186,8.979905,2.005,16.283457,10041.900391
2009-07-20,35.694942,13.39,,,88.099998,9.429702,2.547658,3.24,,17.450001,2.75,4.74,6.1,,5.69,7.144,,2.382077,,51.892071,12.745,8.0175,16.405001,6.61,2.643609,8.498563,8.891908,2.04,16.352663,10142.799805
2009-07-21,36.317699,13.58,,,88.650002,9.295198,2.567716,3.19,,17.790001,2.67,4.8,6.14,,5.685,7.4,,2.437658,,51.607063,12.53,8.0725,16.4,6.79,2.646573,8.442865,9.000857,2.04,16.263683,10122.200195
2009-07-22,35.882759,13.85,,,88.449997,9.348039,2.564633,3.21,,17.959999,2.765,4.87,6.0275,,5.66,7.34,,2.4188,,51.016685,12.59,8.1375,16.219999,7.06,2.655464,8.531053,8.925426,2.025,16.362551,10153.400391
2009-07-23,36.703217,14.18,,,87.949997,9.60744,2.558458,3.25,,18.08,2.69,5.0,6.1,,5.725,7.56,,2.531949,,53.235687,12.83,8.0225,16.594999,7.26,2.688065,8.749203,8.862569,2.12,16.75802,10369.799805
2009-07-24,36.574711,14.225,,,87.900002,9.645869,2.550745,3.28,,18.34,2.695,5.11,6.03,,5.78,7.616,,2.614329,,53.215328,13.09,7.8325,16.629999,7.45,2.693992,8.883806,8.933812,2.32,16.847,10438.599609
2009-07-27,36.970116,14.21,,,88.300003,9.842822,2.515253,3.3,,18.450001,2.7,5.03,5.9575,,5.87,7.558,,2.610359,,53.642841,13.03,7.905,16.709999,7.35,2.720665,9.185503,8.984093,2.215,17.034847,10591.700195
2009-07-28,36.673561,14.005,,,84.75,10.284764,2.524511,3.285,,18.35,2.7,5.0,6.13,,5.88,7.424,,2.553785,,51.505272,13.03,7.965,16.549999,7.3,2.711774,9.264408,9.10142,2.185,17.262243,10664.0
2009-07-29,36.920689,13.835,,,84.050003,10.500931,2.53377,3.29,,18.469999,2.695,4.95,6.1475,,5.89,7.372,,2.580583,,49.123409,13.13,8.1375,16.555,6.95,2.726593,9.157654,9.005046,2.15,17.277073,10661.599609
2009-07-30,37.31609,14.32,,,84.699997,10.875622,2.543028,3.39,,18.719999,2.69,5.09,6.285,,6.035,7.556,,2.600434,,52.686028,13.075,8.2575,16.615,6.93,2.762157,9.292257,9.302555,2.2,17.637939,10874.400391
2009-07-31,36.960228,13.92,,,84.75,11.06777,2.459701,3.375,,18.639999,2.76,5.75,6.3875,,6.02,7.548,,2.600434,,51.362766,13.13,8.2425,16.290001,6.9,2.774012,9.431502,9.419891,2.255,17.257299,10855.099609
2009-08-03,36.732872,14.2,,,89.5,11.154237,2.53377,3.38,,18.629999,2.76,5.83,6.275,,6.065,7.656,,2.667926,,54.253578,13.525,8.3025,16.41,7.0,2.797721,9.329389,9.470173,2.38,17.30179,10901.0
2009-08-04,36.574711,14.245,,,88.050003,11.043752,2.481306,3.42,,18.610001,2.73,5.7,6.3,,6.09,7.666,,2.706635,,54.090714,13.73,8.215,16.334999,7.09,2.812539,9.292257,9.440843,2.28,17.272129,10876.799805
2009-08-05,35.882759,14.155,,,88.0,10.846799,2.516794,3.37,,18.559999,2.73,5.81,6.2825,,5.96,7.514,,2.759239,,52.930321,13.43,8.11,15.98,7.2,2.794757,9.153012,9.545595,2.25,16.931038,10704.400391
2009-08-06,35.665287,14.16,,,87.300003,11.029341,2.510623,3.395,,18.290001,2.725,5.93,6.1125,,6.0,7.556,,2.796955,,53.174614,13.62,8.15,16.01,7.31,2.839213,9.30154,9.512077,2.3,16.856888,10776.0
2009-08-07,35.813564,14.3,,,87.550003,11.255115,2.538399,3.395,,18.49,2.69,5.99,6.1075,,6.035,7.69,,2.773134,,53.459621,13.7,8.185,16.205,7.3,2.880704,9.491841,9.415702,2.25,17.30179,10947.599609
